FIPS,StateFIPS,TotPop,NHisWhite,NHisBlack,NHisOther,HisWhite,HisBlack,HisOther
C42039,C42,88765,84930,1503,1509,518,44,261
C42041,C42,235406,210514,7237,11207,3420,290,2738
C42043,C42,268100,187402,46320,15583,7508,2066,9221
C42045,C42,558979,397424,108231,36787,7809,2029,6699
C42047,C42,31946,31345,85,333,124,4,55
C42049,C42,280566,242787,19485,8776,4782,670,4066
C42051,C42,136606,126888,6270,2399,530,55,464
C42053,C42,7716,5850,1374,74,87,15,316
C42055,C42,149618,135004,4348,3828,2670,352,3416
C42057,C42,14845,14387,144,191,63,7,53
C42059,C42,38686,36409,1272,540,175,10,280
C42061,C42,45913,42197,2369,620,273,23,431
C42063,C42,88880,83864,2374,1695,496,60,391
C42065,C42,45200,44264,147,514,182,10,83
C42067,C42,24636,23584,134,295,261,17,345
C42069,C42,214437,192250,4794,6711,5046,629,5007
C42071,C42,519445,440969,16087,17459,19202,2948,22780
C42073,C42,91108,84872,3448,1857,612,53,266
C42075,C42,133568,116010,2134,3014,5556,751,6103
C42077,C42,349497,250245,17230,16407,26041,4210,35364
C42079,C42,320918,283058,9539,6830,7885,1228,12378
C42081,C42,116111,106710,5060,2782,863,143,553
C42083,C42,43450,41039,1008,646,622,38,97
C42085,C42,116638,106176,6620,2594,714,106,428
C42087,C42,46682,45199,282,667,332,18,184
C42089,C42,169842,119741,20461,7352,11421,1887,8980
C42091,C42,799874,631784,67582,66275,17237,1769,15227
C42093,C42,18267,17206,237,500,202,19,103
C42095,C42,297735,241163,13207,12186,15732,1779,13668
C42097,C42,94528,89166,1814,1295,990,107,1156
C42099,C42,45969,44427,284,670,352,12,224
C42101,C42,1526006,562585,644287,131523,63636,17552,106423
C42103,C42,57369,47549,3050,1597,3307,272,1594
C42105,C42,17457,17000,61,215,128,6,47
C42107,C42,148289,138248,3841,2120,1765,126,2189
C42109,C42,39702,38127,375,543,349,53,255
C42111,C42,77742,74265,1856,781,338,7,495
C42113,C42,6428,6089,163,84,74,5,13
C42115,C42,43356,42117,150,525,393,6,165
C42117,C42,41981,40560,322,662,292,11,134
C42119,C42,44947,38311,3048,1242,1103,276,967
C42121,C42,54984,53052,567,887,338,4,136
C42123,C42,41815,40827,136,547,204,13,88
C42125,C42,207820,194171,6650,4633,1486,107,773
C42127,C42,52822,48590,1563,853,1169,81,566
C42129,C42,365169,346111,8425,7454,2071,137,971
C42131,C42,28276,27270,185,384,275,23,139
C42133,C42,434972,374779,22493,13303,10356,1851,12190
C44001,C44,49875,47052,363,1471,700,35,254
C44003,C44,166158,152141,2157,6551,3078,248,1983
C44005,C44,82888,72836,2645,3895,1893,219,1400
C44007,C44,626667,414326,45048,49474,45707,7992,64120
C44009,C44,126979,117330,1347,5276,1806,135,1085
C45001,C45,25417,17564,7160,438,127,27,101
C45003,C45,160099,108566,39043,4666,2891,311,4622
C45005,C45,10419,2410,7645,125,55,27,157
C45007,C45,187126,147362,29810,4507,2456,210,2781
C45009,C45,15987,5691,9786,252,79,51,128
C45011,C45,22621,11715,9964,531,184,51,176
C45013,C45,162233,107279,30662,4725,9327,628,9612
C45015,C45,177843,113553,44023,9512,4679,491,5585
C45017,C45,15175,8059,6420,238,118,39,301
C45019,C45,350209,217260,103479,10593,7650,760,10467
C45021,C45,55342,40939,11214,1157,586,64,1382
C45023,C45,33140,19590,12349,722,224,38,217
C45025,C45,46734,28790,15179,1099,562,74,1030
C45027,C45,34971,16160,17379,533,285,125,489
C45029,C45,38892,21736,15109,953,437,69,588
C45031,C45,68681,37993,28463,1085,373,110,657
C45033,C45,32062,15152,14730,1347,247,52,534
C45035,C45,136555,89427,34861,6192,3194,405,2476
C45037,C45,26985,15196,9951,424,629,79,706
C45039,C45,23956,9098,14112,372,138,55,181
C45041,C45,136885,74105,56204,3546,1011,302,1717
C45043,C45,60158,37311,20128,852,694,86,1087
C45045,C45,451225,317197,80569,16964,15887,928,19680
C45047,C45,69661,42709,21728,1435,1074,118,2597
C45049,C45,21090,8699,11264,383,300,95,349
C45051,C45,269291,208096,35753,8759,6975,449,9259
C45053,C45,24777,9263,11303,459,1395,103,2254
C45055,C45,61697,43009,15057,1333,956,131,1211
C45057,C45,76652,53490,18162,1616,1354,116,1914
C45059,C45,66537,45900,16808,1100,948,125,1656
C45061,C45,19220,6322,12315,249,97,44,193
C45063,C45,262391,201946,36995,8921,6077,527,7925
C45065,C45,10233,4941,5069,142,44,14,23
C45067,C45,33062,13230,18365,676,204,111,476
C45069,C45,28933,11657,14652,1824,330,77,393
C45071,C45,37508,22690,11533,595,611,93,1986
C45073,C45,74273,63807,5550,1567,1370,63,1916
C45075,C45,92501,31206,57286,2242,564,249,954
C45077,C45,119224,103958,7792,3731,1789,62,1892
C45079,C45,384504,174267,174549,17051,7707,1989,8941
C45081,C45,19875,11548,5196,274,593,34,2230
C45083,C45,284307,199184,58115,10350,6496,450,9712
C45085,C45,107456,50423,50110,3391,1402,304,1826
C45087,C45,28961,19146,9022,511,140,44,98
C45089,C45,34423,10725,22526,483,214,111,364
C45091,C45,226073,164371,42608,9019,4787,395,4893
C46003,C46,2710,2531,9,69,46,2,53
C46005,C46,17398,14934,118,1009,665,29,643
C46007,C46,3431,1141,3,2220,16,1,50
C46009,C46,7070,6285,65,590,64,3,63
C46011,C46,31965,29513,246,1570,289,8,339
C46013,C46,36531,33825,187,2023,232,7,257
C46015,C46,5255,4615,12,553,31,0,44
C46017,C46,1912,283,4,1590,0,0,35
C46019,C46,10110,9360,20,424,166,2,138
C46021,C46,1466,1430,1,15,11,1,8
C46023,C46,9129,5899,8,3070,31,1,120
C46025,C46,3691,3596,6,26,24,1,38
C46027,C46,13864,12484,179,924,153,6,118
C46029,C46,27227,25762,88,944,189,5,239
C46031,C46,4050,1202,3,2739,2,0,104
C46033,C46,8216,7624,15,395,113,0,69
C46035,C46,19504,18296,71,843,125,11,158
C46037,C46,5710,5004,8,636,26,0,36
C46039,C46,4364,4220,12,46,33,1,52
C46041,C46,5301,1108,5,4090,7,0,91
C46043,C46,3002,2891,11,77,8,0,15
C46045,C46,4071,3949,5,59,32,0,26
C46047,C46,7094,6199,46,690,88,3,68
C46049,C46,2364,2323,3,20,16,0,2
C46051,C46,7356,7072,10,106,74,0,94
C46053,C46,4271,3818,6,409,10,1,27
C46055,C46,1937,1823,2,95,11,1,5
C46057,C46,5903,5679,10,65,27,0,122
C46059,C46,3431,3368,3,41,9,0,10
C46061,C46,3331,3279,0,37,6,0,9
C46063,C46,1255,1197,1,37,7,0,13
C46065,C46,17022,14471,84,2161,122,0,184
C46067,C46,7343,7090,28,105,61,0,59
C46069,C46,1420,1263,1,141,2,0,13
C46071,C46,3031,1292,5,1696,3,1,34
C46073,C46,2071,1960,1,26,49,0,35
C46075,C46,1006,949,1,43,13,0,0
C46077,C46,5148,4987,7,82,61,0,11
C46079,C46,11200,10708,55,262,63,4,108
C46081,C46,24097,22349,87,1049,398,4,210
C46083,C46,44828,42700,315,1260,368,5,180
C46085,C46,3755,2181,3,1529,10,0,32
C46087,C46,5618,5451,8,60,56,0,43
C46089,C46,2459,2405,1,28,9,0,16
C46091,C46,4656,3938,5,396,36,2,279
C46093,C46,25434,22951,307,1403,454,12,307
C46095,C46,2048,805,2,1211,9,0,21
C46097,C46,2389,2320,3,35,17,0,14
C46099,C46,169468,146159,6326,10001,3061,81,3840
C46101,C46,6486,5227,33,1115,29,0,82
C46103,C46,100948,82438,1013,13453,1912,37,2095
C46105,C46,2982,2883,2,77,7,0,13
C46107,C46,2329,2260,3,49,12,0,5
C46109,C46,10149,6238,11,3774,27,0,99
C46111,C46,2355,2296,0,31,11,0,17
C46113,C46,13586,381,4,12903,16,0,282
C46115,C46,6415,6194,17,133,36,0,35
C46117,C46,2966,2656,9,280,14,0,7
C46119,C46,1373,1323,1,37,3,0,9
C46121,C46,9612,913,16,8456,8,0,219
C46123,C46,5644,4676,6,902,13,0,47
C46125,C46,8347,8078,20,137,58,0,54
C46127,C46,14399,13608,89,397,150,6,149
C46129,C46,5438,4472,6,921,22,0,17
C46135,C46,22438,20563,327,934,266,13,335
C46137,C46,2801,607,6,2101,3,0,84
C47001,C47,75129,68134,2817,2410,931,30,807
C47003,C47,45058,35389,3437,1149,1459,127,3497
C47005,C47,16489,15563,321,314,174,0,117
C47007,C47,12876,11936,469,216,112,1,142
C47009,C47,123010,113240,3314,3015,1753,66,1622
C47011,C47,98963,87589,4116,2594,1797,103,2764
C47013,C47,40716,39510,117,617,268,8,196
C47015,C47,13801,13190,167,234,135,1,74
C47017,C47,28522,24455,2851,621,300,28,267
C47019,C47,57424,54849,743,942,486,17,387
C47021,C47,39105,36914,552,729,460,12,438
C47023,C47,17131,14837,1561,390,184,8,151
C47025,C47,32213,31051,280,617,173,2,90
C47027,C47,7861,7524,100,111,65,4,57
C47029,C47,35662,33598,659,777,313,10,305
C47031,C47,52796,47539,1820,1430,1022,25,960
C47033,C47,14586,11253,1837,222,225,6,1043
C47035,C47,56053,53712,146,888,554,15,738
C47037,C47,626681,359883,172075,33606,25156,1655,34306
C47039,C47,11757,10947,337,165,192,1,115
C47041,C47,18723,16980,233,271,372,17,850
C47043,C47,49666,44880,2035,1178,731,21,821
C47045,C47,38335,31044,5433,856,388,44,570
C47047,C47,38413,26193,10742,620,385,42,431
C47049,C47,17959,17522,26,222,101,5,83
C47051,C47,41052,36839,2086,1098,421,23,585
C47053,C47,49683,38571,9307,793,417,33,562
C47055,C47,29485,25221,3006,787,259,6,206
C47057,C47,22657,21753,101,273,225,6,299
C47059,C47,68831,64637,1355,1149,721,18,951
C47061,C47,13703,13321,36,233,73,1,39
C47063,C47,62544,51846,2394,1593,2317,133,4261
C47065,C47,336463,242154,67483,11833,6562,417,8014
C47067,C47,6819,6673,24,109,9,0,4
C47069,C47,27253,15197,11228,452,182,53,141
C47071,C47,26026,24110,888,531,274,8,215
C47073,C47,56833,54453,735,976,364,5,300
C47075,C47,18787,8419,9431,214,198,34,491
C47077,C47,27769,24482,2169,586,282,18,232
C47079,C47,32330,28522,2578,677,305,21,227
C47081,C47,24690,22657,1102,476,263,18,174
C47083,C47,8426,7931,190,176,84,3,42
C47085,C47,18538,17498,455,307,131,8,139
C47087,C47,11638,11267,29,178,120,1,43
C47089,C47,51407,47738,1031,1019,833,17,769
C47091,C47,18244,17373,373,229,171,5,93
C47093,C47,432226,362580,37648,16986,7214,397,7401
C47095,C47,7832,5409,2162,125,81,9,46
C47097,C47,27815,17035,9676,540,201,44,319
C47099,C47,41869,39690,637,853,360,5,324
C47101,C47,12161,11507,198,235,149,1,71
C47103,C47,33361,29402,2256,818,439,13,433
C47105,C47,48556,43776,517,868,1563,16,1816
C47107,C47,52266,47273,2021,1490,681,45,756
C47109,C47,26075,23716,1541,422,209,9,178
C47111,C47,22248,20961,79,289,403,14,502
C47113,C47,98294,57060,35530,2398,1166,106,2034
C47115,C47,28237,26328,1007,541,173,5,183
C47117,C47,30617,26565,1985,681,529,18,839
C47119,C47,80956,64919,10076,2052,1758,78,2073
C47121,C47,11753,11261,116,200,80,0,96
C47123,C47,44519,41146,900,1025,515,26,907
C47125,C47,172331,115553,32003,11023,6783,979,5990
C47127,C47,6362,6037,145,110,31,0,39
C47129,C47,21987,20638,803,358,123,3,62
C47131,C47,31807,26988,3353,467,341,14,644
C47133,C47,22083,21452,86,343,119,1,82
C47135,C47,7915,7502,116,166,82,3,46
C47137,C47,5077,4964,5,41,29,0,38
C47139,C47,16825,16262,50,280,135,0,98
C47141,C47,72321,65052,1421,1990,1484,34,2340
C47143,C47,31809,29303,609,710,392,7,788
C47145,C47,54181,50752,1430,1289,405,10,295
C47147,C47,66283,56159,4877,1344,1760,57,2086
C47149,C47,262604,198483,32534,14087,6934,352,10214
C47151,C47,22228,21795,19,294,58,2,60
C47153,C47,14112,13402,19,229,141,2,319
C47155,C47,89889,82374,640,2088,1843,71,2873
C47157,C47,927644,359106,481431,35015,17164,1950,32978
C47159,C47,19166,18002,405,342,177,5,235
C47161,C47,13324,12469,187,418,136,1,113
C47163,C47,156823,148033,3272,3197,1175,57,1089
C47165,C47,160645,139693,10213,4431,3151,98,3059
C47167,C47,61081,46831,11393,1588,670,56,543
C47169,C47,7870,6761,748,163,91,6,101
C47171,C47,18313,17348,35,236,205,1,488
C47173,C47,19109,18539,21,300,139,1,109
C47175,C47,5548,5408,22,68,33,1,16
C47177,C47,39839,34739,1085,791,911,57,2256
C47179,C47,122979,110902,4727,3717,1717,87,1829
C47181,C47,17021,15535,975,234,177,3,97
C47183,C47,35021,30696,2717,908,428,19,253
C47185,C47,25841,24496,450,470,243,9,173
C47187,C47,183182,158769,7828,8419,4959,113,3094
C47189,C47,113993,99717,7234,3351,1662,63,1966
C48001,C48,58458,35792,12222,1157,2840,88,6359
C48003,C48,14786,7083,199,309,4666,23,2506
C48005,C48,86771,54889,12840,1897,7648,195,9302
C48007,C48,23158,16350,258,860,3881,45,1764
C48009,C48,9054,8182,34,163,322,6,347
C48011,C48,1901,1725,11,41,49,0,75
C48013,C48,44911,16295,256,575,21835,103,5847
C48015,C48,28417,18657,2622,497,3722,46,2873
C48017,C48,7165,2745,67,70,2647,19,1617
C48019,C48,20485,16576,90,404,2434,8,973
C48021,C48,74171,42446,5535,2000,12304,237,11649
C48023,C48,3726,3147,71,53,263,4,188
C48025,C48,31861,10967,2525,463,14125,67,3714
C48027,C48,310235,157289,63380,22556,33264,3320,30426
C48029,C48,1714773,519123,118460,70232,731129,10432,265397
C48031,C48,10497,8336,62,190,1139,7,763
C48033,C48,641,539,0,7,61,0,34
C48035,C48,18212,14701,277,308,1671,19,1236
C48037,C48,92565,61343,22230,2930,2298,157,3607
C48039,C48,313166,166674,36880,22969,52742,881,33020
C48041,C48,194851,115252,20827,13367,27562,587,17256
C48043,C48,9232,5011,79,224,2982,25,911
C48045,C48,1637,1163,40,23,270,1,140
C48047,C48,7223,573,19,41,5898,18,674
C48049,C48,38106,28478,1303,872,4484,79,2890
C48051,C48,17187,11696,2064,261,1696,34,1436
C48053,C48,42750,32530,700,868,5295,66,3291
C48055,C48,38066,16841,2456,847,12024,129,5769
C48057,C48,21381,9794,519,1146,7638,46,2238
C48059,C48,13544,12065,135,319,659,6,360
C48061,C48,406220,43427,1192,3854,309996,963,46788
C48063,C48,12401,7298,2133,322,1104,30,1514
C48065,C48,6182,5473,35,149,330,0,195
C48067,C48,30464,23522,5299,590,557,16,480
C48069,C48,8062,3004,149,81,2528,13,2287
C48071,C48,35096,24767,2817,877,2815,55,3765
C48073,C48,50845,31892,7401,1053,4558,97,5844
C48075,C48,7041,4327,684,145,1447,14,424
C48077,C48,10752,9941,53,291,283,4,180
C48079,C48,3127,1329,110,34,959,15,680
C48081,C48,3320,2651,7,60,385,1,216
C48083,C48,8895,7123,186,167,718,11,690
C48085,C48,782341,493492,64715,108780,66544,1672,47138
C48087,C48,3057,1937,122,82,401,12,503
C48089,C48,20874,12496,2636,290,3180,104,2168
C48091,C48,108472,77387,1606,2490,19657,121,7211
C48093,C48,13974,10145,25,199,2272,28,1305
C48095,C48,4087,1810,57,47,1743,20,410
C48097,C48,38437,30255,1018,1167,2688,36,3273
C48099,C48,75388,46776,11450,5189,6257,493,5223
C48101,C48,1505,1043,129,17,169,4,143
C48103,C48,4375,1761,122,83,1482,3,924
C48105,C48,3719,1312,13,42,1780,17,555
C48107,C48,6059,2625,199,64,2159,10,1002
C48109,C48,2398,504,8,59,1388,7,432
C48111,C48,6703,3726,81,179,1645,3,1069
C48113,C48,2368139,784693,518732,158774,483168,9468,413304
C48115,C48,13833,5402,860,184,5204,45,2138
C48117,C48,19372,5939,158,236,9136,84,3819
C48119,C48,5231,4351,375,217,110,5,173
C48121,C48,662614,426887,54034,60857,70373,1500,48963
C48123,C48,20097,11482,1781,332,3724,95,2683
C48125,C48,2444,1590,92,54,462,7,239
C48127,C48,9996,1217,81,82,7643,18,955
C48129,C48,3677,3136,163,69,171,1,137
C48131,C48,11782,1206,86,66,9041,24,1359
C48133,C48,18583,15271,318,321,1426,17,1230
C48135,C48,137130,56306,5596,2897,48347,545,23439
C48137,C48,2002,947,10,18,792,1,234
C48139,C48,149610,97987,13161,3301,19675,321,15165
C48141,C48,800647,105246,20649,16618,551747,4215,102172
C48143,C48,37890,29382,431,798,3059,20,4200
C48145,C48,17866,9381,4463,306,1451,61,2204
C48147,C48,33915,27433,2273,983,1739,39,1448
C48149,C48,24554,18038,1599,332,2453,33,2099
C48151,C48,3974,2797,124,54,647,12,340
C48153,C48,6446,2777,211,48,2139,21,1250
C48155,C48,1336,1087,53,9,124,0,63
C48157,C48,585375,211680,123267,111461,84630,2551,51786
C48159,C48,10605,8601,411,260,577,6,750
C48161,C48,19816,13656,3164,302,828,29,1837
C48163,C48,17217,2796,524,496,10530,60,2811
C48165,C48,17526,10628,261,224,4098,44,2271
C48167,C48,291309,172652,39229,14158,38436,883,25951
C48169,C48,6461,2962,392,61,2386,28,632
C48171,C48,24837,19472,47,349,3195,42,1732
C48173,C48,1226,825,15,8,219,0,159
C48175,C48,7210,4337,310,101,1698,33,731
C48177,C48,19807,8836,1353,265,5322,115,3916
C48179,C48,22535,15564,1055,551,2799,42,2524
C48181,C48,120877,95103,6938,5148,6268,143,7277
C48183,C48,121730,74005,24068,3639,7923,322,11773
C48185,C48,26604,16133,4348,471,3276,42,2334
C48187,C48,131533,72086,7963,4595,32931,549,13409
C48189,C48,36273,13647,1803,554,12023,122,8124
C48191,C48,3353,1998,235,33,581,7,499
C48193,C48,8517,7495,38,121,418,8,437
C48195,C48,5613,3088,31,64,1505,5,920
C48197,C48,4139,2938,217,95,600,29,260
C48199,C48,54635,48088,3181,982,1417,12,955
C48201,C48,4092459,1349646,754258,317015,968610,21234,681696
C48203,C48,65631,42654,14303,1420,2366,95,4793
C48205,C48,6062,4111,416,87,1161,2,285
C48207,C48,5899,4148,203,134,728,17,669
C48209,C48,157107,92062,4970,4674,34650,566,20185
C48211,C48,3807,2656,4,61,654,5,427
C48213,C48,78532,63494,4813,1735,3901,74,4515
C48215,C48,774769,60553,2777,9233,621096,1792,79318
C48217,C48,35089,25836,2161,665,3471,63,2893
C48219,C48,22935,11795,801,346,6205,36,3752
C48221,C48,51182,44588,225,1135,2790,27,2417
C48223,C48,35161,26501,2448,844,2145,35,3188
C48225,C48,23732,14811,6129,428,1085,50,1229
C48227,C48,35012,18801,2079,877,7127,102,6026
C48229,C48,3476,628,30,50,2110,18,640
C48231,C48,86129,64393,6976,3009,5855,157,5739
C48233,C48,22150,16482,512,770,2462,46,1878
C48235,C48,1599,1153,11,28,311,0,96
C48237,C48,9044,7289,340,132,624,0,659
C48239,C48,14075,8855,942,199,2591,46,1442
C48241,C48,35710,26939,5931,823,799,28,1190
C48243,C48,2342,1490,10,52,623,13,154
C48245,C48,252273,112503,84500,12371,19071,791,23037
C48247,C48,5300,334,18,41,4324,4,579
C48249,C48,40838,8062,156,366,27558,81,4615
C48251,C48,150934,115545,3797,4273,16077,182,11060
C48253,C48,20202,12549,2292,352,1826,52,3131
C48255,C48,14824,5956,1351,141,4452,26,2898
C48257,C48,103350,72328,10571,2903,9448,159,7941
C48259,C48,33410,25746,138,697,4553,29,2247
C48261,C48,416,86,1,10,278,4,37
C48263,C48,808,669,6,13,84,2,34
C48265,C48,49625,35851,739,1140,7654,145,4096
C48267,C48,4607,3450,16,64,766,2,309
C48269,C48,286,242,0,5,26,0,13
C48271,C48,3598,1496,39,59,1691,14,299
C48273,C48,32061,7479,1070,1017,18139,131,4225
C48275,C48,3719,2347,209,62,495,5,601
C48277,C48,49793,37891,6628,2051,1598,75,1550
C48279,C48,13977,6020,555,171,4383,43,2805
C48281,C48,19677,14836,581,817,1956,51,1436
C48283,C48,6886,894,18,54,5282,16,622
C48285,C48,19263,14674,1255,257,1889,46,1142
C48287,C48,16612,10798,1772,318,2303,35,1386
C48289,C48,16801,13078,1181,282,1180,21,1059
C48291,C48,75643,52321,8074,1646,6042,128,7432
C48293,C48,23384,14433,4041,445,1706,62,2697
C48295,C48,3302,2213,7,75,632,18,357
C48297,C48,11531,6805,453,213,3302,49,709
C48299,C48,19301,17303,102,354,1016,10,516
C48301,C48,82,60,0,4,5,0,13
C48303,C48,278831,159815,19957,10135,55704,995,32225
C48305,C48,5915,2984,113,75,1764,14,965
C48307,C48,8283,5568,133,106,1379,27,1070
C48309,C48,234906,138295,33892,7248,25742,875,28854
C48311,C48,707,432,8,6,211,0,50
C48313,C48,13664,8030,2687,259,1119,32,1537
C48315,C48,10546,7564,2319,335,188,6,134
C48317,C48,4799,2578,67,68,1489,11,586
C48319,C48,4012,3092,14,42,639,4,221
C48321,C48,36702,17400,4060,1168,8737,140,5197
C48323,C48,54258,1552,75,717,48065,60,3789
C48325,C48,46006,21408,913,814,17961,99,4811
C48327,C48,2242,1425,11,16,422,2,366
C48329,C48,136872,72822,8675,3775,32480,412,18708
C48331,C48,24757,16216,2380,381,3131,93,2556
C48333,C48,4936,4024,26,68,416,0,402
C48335,C48,9403,4753,1043,126,1680,17,1784
C48337,C48,19719,17347,38,404,1037,15,878
C48339,C48,455746,324611,18537,17900,55982,864,37852
C48341,C48,21904,8370,287,1705,7516,49,3977
C48343,C48,12934,8636,2952,343,378,24,601
C48345,C48,1210,1013,24,10,102,0,61
C48347,C48,64524,39699,11573,1896,4550,158,6648
C48349,C48,47735,28587,6490,1313,4555,116,6674
C48351,C48,14445,10825,2891,326,280,10,113
C48353,C48,15216,9191,666,256,3537,49,1517
C48355,C48,340223,111870,12178,9882,165532,1459,39302
C48357,C48,10223,5062,19,160,3685,20,1277
C48359,C48,2052,1699,60,50,151,2,90
C48361,C48,81837,67895,6922,2254,2583,57,2126
C48363,C48,28111,21958,597,571,2539,24,2422
C48365,C48,23796,17521,3850,455,746,17,1207
C48367,C48,116927,99698,1842,2977,7164,73,5173
C48369,C48,10269,3943,91,71,4026,28,2110
C48371,C48,15507,4326,528,223,7981,44,2405
C48373,C48,45413,32830,5153,1471,2252,58,3649
C48375,C48,121073,59322,11823,7236,25201,542,16949
C48377,C48,7818,1136,27,134,5579,20,922
C48379,C48,10914,9553,249,273,400,7,432
C48381,C48,120725,94361,2701,3888,12944,166,6665
C48383,C48,3367,1219,65,32,1377,5,669
C48385,C48,3309,2398,20,77,598,2,214
C48387,C48,12860,9503,2211,297,335,22,492
C48389,C48,13783,2690,672,188,7955,18,2260
C48391,C48,7383,3337,445,114,2606,38,843
C48393,C48,929,841,0,14,30,1,43
C48395,C48,16622,9821,3509,302,1426,77,1487
C48397,C48,78337,58046,4397,3424,7468,124,4878
C48399,C48,10501,6841,165,134,1894,27,1440
C48401,C48,53330,35237,9359,1125,3275,76,4258
C48403,C48,10834,9484,778,228,174,6,164
C48405,C48,8865,6183,2013,137,192,3,337
C48407,C48,26384,20204,2662,638,1489,48,1343
C48409,C48,64804,27330,902,1324,28330,169,6749
C48411,C48,6131,4135,194,87,1031,10,674
C48413,C48,3461,1872,32,21,908,6,622
C48415,C48,16921,9773,764,235,3552,35,2562
C48417,C48,3378,2961,14,63,184,15,141
C48419,C48,25448,16535,4414,335,932,18,3214
C48421,C48,3034,1762,12,33,918,2,307
C48423,C48,209714,130246,37195,6185,16840,434,18814
C48425,C48,8490,6595,54,215,625,3,998
C48427,C48,60968,2449,15,167,56136,54,2147
C48429,C48,9630,7289,195,135,872,6,1133
C48431,C48,1143,733,13,32,280,1,84
C48433,C48,1490,1206,38,37,100,1,108
C48435,C48,4128,1639,6,24,2023,11,425
C48437,C48,7854,4025,552,128,1876,14,1259
C48439,C48,1809034,937135,262522,126400,268395,6461,208121
C48441,C48,131506,88121,9122,5189,16288,577,12209
C48443,C48,984,495,6,16,333,1,133
C48445,C48,12651,5747,565,128,4536,40,1635
C48447,C48,1641,1453,9,27,102,2,48
C48449,C48,32334,15904,3000,631,5944,91,6764
C48451,C48,110224,63799,3997,3113,26270,448,12597
C48453,C48,1024266,517644,82805,81051,192170,4503,146093
C48455,C48,14585,11819,1377,272,483,1,633
C48457,C48,21766,17507,2376,396,423,14,1050
C48459,C48,39309,32257,3388,1051,1209,28,1376
C48461,C48,3355,1611,49,51,905,14,725
C48463,C48,26405,7666,110,330,12965,60,5274
C48465,C48,48879,8548,563,569,32986,183,6030
C48467,C48,52579,45087,1403,1242,2697,24,2126
C48469,C48,86793,41564,5190,1926,27449,323,10341
C48471,C48,67861,39671,15098,1703,5840,159,5390
C48473,C48,43205,19260,10537,872,5994,202,6340
C48475,C48,10658,4922,474,188,3305,48,1721
C48477,C48,33718,22394,5861,822,2614,86,1941
C48479,C48,250304,8345,487,1819,211856,645,27152
C48481,C48,41280,19681,5668,486,10112,149,5184
C48483,C48,5410,3847,112,107,622,1,721
C48485,C48,131500,90001,13322,6318,11330,489,10040
C48487,C48,13535,8585,1049,393,2000,37,1471
C48489,C48,22134,2235,389,213,16760,84,2453
C48491,C48,422679,269481,24744,30420,60710,1452,35872
C48493,C48,42918,25186,644,676,13045,57,3310
C48495,C48,7110,3024,129,133,2214,27,1583
C48497,C48,59127,47122,573,1320,5326,54,4732
C48499,C48,41964,35628,1951,834,1585,21,1945
C48501,C48,7879,3090,55,112,2778,15,1829
C48503,C48,18550,14959,220,326,1789,12,1244
C48505,C48,14018,861,11,62,12261,8,815
C48507,C48,11677,647,35,34,9654,54,1253
C49001,C49,6629,5700,14,199,200,2,514
C49003,C49,49975,44109,139,1575,1752,33,2367
C49005,C49,112656,96283,596,4561,4114,101,7001
C49007,C49,21403,18007,84,653,1750,9,900
C49009,C49,1059,1000,4,22,16,0,17
C49011,C49,306479,263049,3435,14242,12907,267,12579
C49013,C49,18607,16211,31,1248,378,13,726
C49015,C49,10976,10108,25,189,201,1,452
C49017,C49,5172,4740,13,185,129,9,96
C49019,C49,9225,7759,27,558,448,2,431
C49021,C49,46163,40226,204,2170,1622,23,1918
C49023,C49,10246,9631,21,215,200,4,175
C49025,C49,7125,6639,15,208,177,1,85
C49027,C49,12503,10589,10,301,361,2,1240
C49029,C49,9469,9098,15,130,136,1,89
C49031,C49,1556,1419,2,26,55,0,54
C49033,C49,2264,2131,0,37,65,0,31
C49035,C49,1029655,761885,14622,77133,74189,1782,100044
C49037,C49,14746,6474,21,7602,285,4,360
C49039,C49,27822,24109,209,885,1049,20,1550
C49041,C49,20802,19325,34,511,409,5,518
C49043,C49,36324,31012,110,1012,1878,44,2268
C49045,C49,58218,49174,372,2011,3630,34,2997
C49047,C49,32588,26999,96,3163,1233,25,1072
C49049,C49,516564,434708,2421,23642,27067,378,28348
C49051,C49,23530,19818,49,479,1457,30,1697
C49053,C49,138115,118282,632,5715,5632,158,7696
C49055,C49,2778,2596,2,64,38,0,78
C49057,C49,231236,180638,2748,9139,16463,388,21860
C50001,C50,36821,34660,269,1207,418,14,253
C50003,C50,37125,35517,291,792,341,17,167
C50005,C50,31227,29909,150,837,229,17,85
C50007,C50,156545,142848,3172,7669,1904,147,805
C50009,C50,6306,6094,16,137,44,2,13
C50011,C50,47746,45290,200,1685,358,13,200
C50013,C50,6970,6600,23,267,41,2,37
C50015,C50,24475,23427,142,584,229,7,86
C50017,C50,28936,27898,107,649,179,3,100
C50019,C50,27231,26139,152,635,171,10,124
C50021,C50,61642,59369,315,1277,460,19,202
C50023,C50,59534,56473,411,1655,719,30,246
C50025,C50,44513,41906,384,1403,506,37,277
C50027,C50,56670,54093,311,1570,470,16,210
C51001,C51,33164,20266,9253,795,1396,50,1404
C51003,C51,98970,77130,9487,6936,2608,113,2696
C51005,C51,16250,15040,751,283,105,10,61
C51007,C51,12690,9233,2925,242,99,7,184
C51009,C51,32353,24491,6104,1133,338,44,243
C51011,C51,14973,11483,2998,325,114,9,44
